"表題：","都道府県・市区町村のすがた（社会・人口統計体系）"
"公開日：","2026年06月19日"

"***","調査又は集計していないもの"
"-","データが得られないもの"
"X","数値が秘匿されているもの"

"","","","","/項目 コード","A1101","","A2301","","B1101","","B1106","","C120110","","C210715","","C3101","","C3107","","C3401","","D2201","","H6133","","I5101","","#A03506","","#A05101","","#F01201","","#I0910103",""
"調査年 コード","調査年","地域 コード","地域","/項目","A1101_総人口【人】","注釈","A2301_住民基本台帳人口（総数）【人】","注釈","B1101_総面積（北方地域及び竹島を除く）【ｈａ】","注釈","B1106_森林面積【ｈａ】","注釈","C120110_課税対象所得【千円】","注釈","C210715_事業所数（小売業）【所】","注釈","C3101_農業産出額【百万円】","注釈","C3107_耕地面積【ｈａ】","注釈","C3401_製造品出荷額等【百万円】","注釈","D2201_財政力指数（市町村財政）【‐】","注釈","H6133_百貨店、総合スーパー数【事業所】","注釈","I5101_病院数【施設】","注釈","#A03506_65歳以上人口割合【％】","注釈","#A05101_人口増減率【％】","注釈","#F01201_第1次産業就業者比率【％】","注釈","#I0910103_一般病院数（人口10万人当たり）【施設】","注釈"
"2004100000","2004年度","43513","熊本県 球磨村","","***","","***","","20,773","","***","","2,823,437","","***","","640","","720","","639","","0.13","","***","","0","","***","","***","","***","","***",""
"2004100000","2004年度","43514","熊本県 あさぎり町","","***","","***","","15,949","","***","","13,685,170","","***","","8,420","","3,060","","10,012","","0.24","","***","","1","","***","","***","","***","","***",""
"2004100000","2004年度","43531","熊本県 苓北町","","***","","***","","6,707","","***","","6,993,364","","***","","1,800","","728","","3,087","","0.88","","***","","4","","***","","***","","***","","***",""
"2003100000","2003年度","43100","熊本県 熊本市","","***","","***","","38,934","","***","","898,208,252","","***","","49,110","","12,850","","391,006","","-","","***","","101","","***","","***","","***","","***",""
"2003100000","2003年度","43101","熊本県 熊本市 中央区","","***","","***","","-","","***","","-","","***","","-","","-","","-","","-","","***","","-","","***","","***","","***","","***",""
"2003100000","2003年度","43102","熊本県 熊本市 東区","","***","","***","","-","","***","","-","","***","","-","","-","","-","","-","","***","","-","","***","","***","","***","","***",""
"2003100000","2003年度","43103","熊本県 熊本市 西区","","***","","***","","-","","***","","-","","***","","-","","-","","-","","-","","***","","-","","***","","***","","***","","***",""
"2003100000","2003年度","43104","熊本県 熊本市 南区","","***","","***","","-","","***","","-","","***","","-","","-","","-","","-","","***","","-","","***","","***","","***","","***",""
"2003100000","2003年度","43105","熊本県 熊本市 北区","","***","","***","","-","","***","","-","","***","","-","","-","","-","","-","","***","","-","","***","","***","","***","","***",""
"2003100000","2003年度","43202","熊本県 八代市","","***","","***","","68,022","","***","","128,767,327","","***","","33,970","","7,816","","187,496","","-","","***","","12","","***","","***","","***","","***",""
"2003100000","2003年度","43203","熊本県 人吉市","","***","","***","","21,055","","***","","38,436,225","","***","","3,680","","1,670","","24,610","","0.46","","***","","11","","***","","***","","***","","***",""
"2003100000","2003年度","43204","熊本県 荒尾市","","***","","***","","5,715","","***","","51,225,131","","***","","3,290","","1,600","","22,929","","0.43","","***","","5","","***","","***","","***","","***",""
"2003100000","2003年度","43205","熊本県 水俣市","","***","","***","","16,287","","***","","26,725,147","","***","","2,570","","1,020","","43,219","","0.33","","***","","9","","***","","***","","***","","***",""
"2003100000","2003年度","43206","熊本県 玉名市","","***","","***","","15,253","","***","","70,618,870","","***","","22,630","","6,780","","81,590","","-","","***","","5","","***","","***","","***","","***",""
"2003100000","2003年度","43208","熊本県 山鹿市","","***","","***","","29,967","","***","","50,792,547","","***","","19,010","","7,310","","44,817","","-","","***","","6","","***","","***","","***","","***",""
"2003100000","2003年度","43210","熊本県 菊池市","","***","","***","","27,666","","***","","48,730,077","","***","","28,810","","6,230","","144,662","","-","","***","","5","","***","","***","","***","","***",""
"2003100000","2003年度","43211","熊本県 宇土市","","***","","***","","7,417","","***","","37,282,097","","***","","5,360","","2,090","","60,764","","0.41","","***","","2","","***","","***","","***","","***",""
"2003100000","2003年度","43212","熊本県 上天草市","","***","","***","","12,602","","***","","26,650,625","","***","","2,990","","1,390","","10,239","","0.23","","***","","1","","***","","***","","***","","***",""
"2003100000","2003年度","43213","熊本県 宇城市","","***","","***","","18,852","","***","","57,045,954","","***","","19,030","","6,121","","95,059","","-","","***","","7","","***","","***","","***","","***",""
"2003100000","2003年度","43214","熊本県 阿蘇市","","***","","***","","37,625","","***","","26,927,588","","***","","10,940","","9,620","","46,906","","-","","***","","4","","***","","***","","***","","***",""
"2003100000","2003年度","43215","熊本県 天草市","","***","","***","","68,290","","***","","80,488,924","","***","","12,320","","6,499","","28,718","","-","","***","","14","","***","","***","","***","","***",""
"2003100000","2003年度","43216","熊本県 合志市","","***","","***","","5,317","","***","","60,671,425","","***","","8,780","","2,340","","260,919","","-","","***","","5","","***","","***","","***","","***",""
"2003100000","2003年度","43348","熊本県 美里町","","***","","***","","14,403","","***","","8,786,617","","***","","2,500","","1,362","","4,493","","-","","***","","3","","***","","***","","***","","***",""
"2003100000","2003年度","43364","熊本県 玉東町","","***","","***","","2,440","","***","","4,571,212","","***","","2,470","","825","","3,429","","0.20","","***","","0","","***","","***","","***","","***",""
"2003100000","2003年度","43367","熊本県 南関町","","***","","***","","6,896","","***","","8,826,069","","***","","2,670","","1,650","","24,565","","0.35","","***","","0","","***","","***","","***","","***",""
"2003100000","2003年度","43368","熊本県 長洲町","","***","","***","","1,943","","***","","16,599,393","","***","","1,170","","743","","120,966","","0.51","","***","","1","","***","","***","","***","","***",""
"2003100000","2003年度","43369","熊本県 和水町","","***","","***","","9,875","","***","","9,508,428","","***","","4,770","","2,137","","84,181","","-","","***","","1","","***","","***","","***","","***",""
"2003100000","2003年度","43403","熊本県 大津町","","***","","***","","9,909","","***","","31,572,219","","***","","7,680","","2,340","","399,335","","0.65","","***","","2","","***","","***","","***","","***",""
"2003100000","2003年度","43404","熊本県 菊陽町","","***","","***","","3,757","","***","","32,288,301","","***","","3,900","","1,510","","60,709","","0.65","","***","","4","","***","","***","","***","","***",""
"2003100000","2003年度","43423","熊本県 南小国町","","***","","***","","11,586","","***","","4,306,938","","***","","2,220","","1,220","","999","","0.21","","***","","0","","***","","***","","***","","***",""
"2003100000","2003年度","43424","熊本県 小国町","","***","","***","","13,700","","***","","7,481,664","","***","","2,520","","1,800","","2,489","","0.23","","***","","1","","***","","***","","***","","***",""
"2003100000","2003年度","43425","熊本県 産山村","","***","","***","","6,072","","***","","1,235,177","","***","","1,530","","1,040","","125","","0.16","","***","","0","","***","","***","","***","","***",""
"2003100000","2003年度","43428","熊本県 高森町","","***","","***","","17,490","","***","","5,894,760","","***","","2,470","","2,610","","5,244","","0.22","","***","","0","","***","","***","","***","","***",""
"2003100000","2003年度","43432","熊本県 西原村","","***","","***","","7,723","","***","","5,603,682","","***","","3,290","","1,410","","21,080","","0.37","","***","","0","","***","","***","","***","","***",""
"2003100000","2003年度","43433","熊本県 南阿蘇村","","***","","***","","13,730","","***","","9,184,552","","***","","3,700","","3,572","","3,729","","-","","***","","1","","***","","***","","***","","***",""
"2003100000","2003年度","43441","熊本県 御船町","","***","","***","","9,900","","***","","15,764,066","","***","","3,060","","1,630","","7,240","","0.32","","***","","1","","***","","***","","***","","***",""
"2003100000","2003年度","43442","熊本県 嘉島町","","***","","***","","1,666","","***","","8,441,231","","***","","1,630","","863","","28,093","","0.48","","***","","2","","***","","***","","***","","***",""
"2003100000","2003年度","43443","熊本県 益城町","","***","","***","","6,567","","***","","32,517,023","","***","","5,800","","2,430","","51,677","","0.50","","***","","4","","***","","***","","***","","***",""
"2003100000","2003年度","43444","熊本県 甲佐町","","***","","***","","5,787","","***","","8,842,479","","***","","3,410","","1,310","","10,991","","0.31","","***","","2","","***","","***","","***","","***",""
"2003100000","2003年度","43447","熊本県 山都町","","***","","***","","54,483","","***","","13,787,932","","***","","7,590","","5,495","","10,265","","-","","***","","4","","***","","***","","***","","***",""
"2003100000","2003年度","43468","熊本県 氷川町","","***","","***","","3,329","","***","","10,866,657","","***","","6,940","","1,692","","730","","-","","***","","1","","***","","***","","***","","***",""
"2003100000","2003年度","43482","熊本県 芦北町","","***","","***","","23,354","","***","","16,958,413","","***","","4,910","","1,820","","16,263","","-","","***","","2","","***","","***","","***","","***",""
"2003100000","2003年度","43484","熊本県 津奈木町","","***","","***","","3,397","","***","","3,643,852","","***","","1,240","","384","","1,971","","0.20","","***","","0","","***","","***","","***","","***",""
"2003100000","2003年度","43501","熊本県 錦町","","***","","***","","8,487","","***","","9,553,529","","***","","5,230","","1,780","","48,699","","0.37","","***","","0","","***","","***","","***","","***",""
"2003100000","2003年度","43505","熊本県 多良木町","","***","","***","","16,587","","***","","9,886,777","","***","","4,300","","1,760","","15,036","","0.24","","***","","1","","***","","***","","***","","***",""
"2003100000","2003年度","43506","熊本県 湯前町","","***","","***","","4,841","","***","","3,107,812","","***","","1,590","","608","","2,841","","0.16","","***","","0","","***","","***","","***","","***",""
"2003100000","2003年度","43507","熊本県 水上村","","***","","***","","19,211","","***","","1,692,455","","***","","630","","509","","1,563","","0.15","","***","","1","","***","","***","","***","","***",""
"2003100000","2003年度","43510","熊本県 相良村","","***","","***","","9,454","","***","","4,012,686","","***","","2,940","","837","","2,912","","0.19","","***","","0","","***","","***","","***","","***",""
"2003100000","2003年度","43511","熊本県 五木村","","***","","***","","25,294","","***","","1,727,846","","***","","100","","155","","508","","0.21","","***","","0","","***","","***","","***","","***",""
"2003100000","2003年度","43512","熊本県 山江村","","***","","***","","12,120","","***","","2,566,805","","***","","730","","601","","103","","0.13","","***","","0","","***","","***","","***","","***",""
"2003100000","2003年度","43513","熊本県 球磨村","","***","","***","","20,773","","***","","2,875,906","","***","","700","","723","","633","","0.13","","***","","0","","***","","***","","***","","***",""
"2003100000","2003年度","43514","熊本県 あさぎり町","","***","","***","","15,949","","***","","14,177,283","","***","","8,040","","3,060","","9,954","","0.22","","***","","1","","***","","***","","***","","***",""
"2003100000","2003年度","43531","熊本県 苓北町","","***","","***","","6,706","","***","","7,495,604","","***","","2,000","","736","","2,968","","0.74","","***","","4","","***","","***","","***","","***",""
"2002100000","2002年度","43100","熊本県 熊本市","","***","","***","","38,934","","***","","924,387,680","","***","","49,160","","12,980","","462,059","","-","","***","","102","","***","","***","","***","","***",""
"2002100000","2002年度","43101","熊本県 熊本市 中央区","","***","","***","","-","","***","","-","","***","","-","","-","","-","","-","","***","","-","","***","","***","","***","","***",""
"2002100000","2002年度","43102","熊本県 熊本市 東区","","***","","***","","-","","***","","-","","***","","-","","-","","-","","-","","***","","-","","***","","***","","***","","***",""
