"表題：","都道府県・市区町村のすがた（社会・人口統計体系）"
"公開日：","2026年06月19日"

"***","調査又は集計していないもの"
"-","データが得られないもの"
"X","数値が秘匿されているもの"

"","","","","/項目 コード","B1101","","B1106","","C120110","","C3107","","C3401","","D2201","","E2101","","E3101","","H6101","","H6103","","H6104","","I5101",""
"調査年 コード","調査年","地域 コード","地域","/項目","B1101_総面積（北方地域及び竹島を除く）【ｈａ】","注釈","B1106_森林面積【ｈａ】","注釈","C120110_課税対象所得【千円】","注釈","C3107_耕地面積【ｈａ】","注釈","C3401_製造品出荷額等【百万円】","注釈","D2201_財政力指数（市町村財政）【‐】","注釈","E2101_小学校数【校】","注釈","E3101_中学校数【校】","注釈","H6101_小売店数（事業所・企業統計調査結果）【事業所】","注釈","H6103_大型小売店数（事業所・企業統計調査結果）【事業所】","注釈","H6104_百貨店、総合スーパー数（事業所・企業統計調査結果）【事業所】","注釈","I5101_病院数【施設】","注釈"
"1985100000","1985年度","43443","熊本県 益城町","","6,564","","***","","16,245,301","","2,790","","48,585","","0.49","","5","","3","","***","","***","","***","","***",""
"1985100000","1985年度","43444","熊本県 甲佐町","","5,776","","***","","6,362,786","","1,560","","5,405","","0.28","","5","","1","","***","","***","","***","","***",""
"1985100000","1985年度","43447","熊本県 山都町","","54,442","","***","","9,293,787","","6,750","","14,490","","-","","29","","8","","***","","***","","***","","***",""
"1985100000","1985年度","43468","熊本県 氷川町","","3,318","","***","","8,093,108","","1,885","","3,441","","-","","3","","2","","***","","***","","***","","***",""
"1985100000","1985年度","43482","熊本県 芦北町","","23,461","","***","","12,271,682","","2,414","","23,110","","-","","21","","5","","***","","***","","***","","***",""
"1985100000","1985年度","43484","熊本県 津奈木町","","3,303","","***","","2,381,851","","605","","1,612","","0.20","","3","","1","","***","","***","","***","","***",""
"1985100000","1985年度","43501","熊本県 錦町","","8,391","","***","","5,390,415","","1,920","","39,197","","0.35","","3","","1","","***","","***","","***","","***",""
"1985100000","1985年度","43505","熊本県 多良木町","","16,648","","***","","7,066,915","","1,950","","9,720","","0.30","","7","","2","","***","","***","","***","","***",""
"1985100000","1985年度","43506","熊本県 湯前町","","4,824","","***","","2,438,058","","686","","4,069","","0.20","","1","","1","","***","","***","","***","","***",""
"1985100000","1985年度","43507","熊本県 水上村","","19,250","","***","","1,234,640","","647","","955","","0.20","","4","","1","","***","","***","","***","","***",""
"1985100000","1985年度","43510","熊本県 相良村","","9,493","","***","","2,275,437","","1,020","","2,615","","0.22","","5","","2","","***","","***","","***","","***",""
"1985100000","1985年度","43511","熊本県 五木村","","25,205","","***","","1,346,336","","296","","1,012","","0.21","","9","","7","","***","","***","","***","","***",""
"1985100000","1985年度","43512","熊本県 山江村","","12,108","","***","","1,454,261","","627","","1,123","","0.14","","5","","1","","***","","***","","***","","***",""
"1985100000","1985年度","43513","熊本県 球磨村","","20,737","","***","","2,504,148","","1,040","","694","","0.16","","10","","1","","***","","***","","***","","***",""
"1985100000","1985年度","43514","熊本県 あさぎり町","","15,897","","***","","9,653,423","","3,377","","-","","-","","6","","5","","***","","***","","***","","***",""
"1985100000","1985年度","43531","熊本県 苓北町","","6,663","","***","","5,318,840","","1,040","","4,226","","0.24","","6","","3","","***","","***","","***","","***",""
"1984100000","1984年度","43100","熊本県 熊本市","","38,802","","6,376","","***","","15,912","","496,086","","-","","89","","44","","***","","***","","***","","***",""
"1984100000","1984年度","43101","熊本県 熊本市 中央区","","-","","-","","***","","-","","-","","-","","-","","-","","***","","***","","***","","***",""
"1984100000","1984年度","43102","熊本県 熊本市 東区","","-","","-","","***","","-","","-","","-","","-","","-","","***","","***","","***","","***",""
"1984100000","1984年度","43103","熊本県 熊本市 西区","","-","","-","","***","","-","","-","","-","","-","","-","","***","","***","","***","","***",""
"1984100000","1984年度","43104","熊本県 熊本市 南区","","-","","-","","***","","-","","-","","-","","-","","-","","***","","***","","***","","***",""
"1984100000","1984年度","43105","熊本県 熊本市 北区","","-","","-","","***","","-","","-","","-","","-","","-","","***","","***","","***","","***",""
"1984100000","1984年度","43202","熊本県 八代市","","67,892","","49,357","","***","","9,152","","-","","-","","49","","16","","***","","***","","***","","***",""
"1984100000","1984年度","43203","熊本県 人吉市","","21,077","","15,963","","***","","2,060","","17,869","","0.53","","10","","4","","***","","***","","***","","***",""
"1984100000","1984年度","43204","熊本県 荒尾市","","5,801","","982","","***","","1,960","","34,480","","0.46","","12","","5","","***","","***","","***","","***",""
"1984100000","1984年度","43205","熊本県 水俣市","","16,550","","12,212","","***","","1,520","","72,727","","0.44","","14","","9","","***","","***","","***","","***",""
"1984100000","1984年度","43206","熊本県 玉名市","","15,109","","2,768","","***","","7,930","","72,646","","-","","21","","6","","***","","***","","***","","***",""
"1984100000","1984年度","43208","熊本県 山鹿市","","29,984","","15,726","","***","","8,600","","45,025","","-","","22","","6","","***","","***","","***","","***",""
"1984100000","1984年度","43210","熊本県 菊池市","","27,582","","15,381","","***","","7,190","","57,710","","-","","15","","6","","***","","***","","***","","***",""
"1984100000","1984年度","43211","熊本県 宇土市","","7,439","","2,843","","***","","2,760","","68,237","","0.39","","6","","3","","***","","***","","***","","***",""
"1984100000","1984年度","43212","熊本県 上天草市","","12,977","","7,521","","***","","2,340","","16,043","","-","","18","","9","","***","","***","","***","","***",""
"1984100000","1984年度","43213","熊本県 宇城市","","18,923","","5,892","","***","","7,726","","39,218","","-","","17","","6","","***","","***","","***","","***",""
"1984100000","1984年度","43214","熊本県 阿蘇市","","37,609","","21,534","","***","","10,240","","-","","-","","17","","4","","***","","***","","***","","***",""
"1984100000","1984年度","43215","熊本県 天草市","","68,572","","46,346","","***","","10,550","","30,688","","-","","66","","28","","***","","***","","***","","***",""
"1984100000","1984年度","43216","熊本県 合志市","","5,449","","780","","***","","2,710","","124,334","","-","","8","","4","","***","","***","","***","","***",""
"1984100000","1984年度","43348","熊本県 美里町","","14,341","","10,638","","***","","1,735","","5,248","","-","","6","","2","","***","","***","","***","","***",""
"1984100000","1984年度","43364","熊本県 玉東町","","2,391","","783","","***","","826","","3,087","","0.25","","2","","1","","***","","***","","***","","***",""
"1984100000","1984年度","43367","熊本県 南関町","","7,007","","3,527","","***","","1,890","","6,139","","0.26","","4","","2","","***","","***","","***","","***",""
"1984100000","1984年度","43368","熊本県 長洲町","","1,928","","33","","***","","935","","96,739","","0.78","","4","","2","","***","","***","","***","","***",""
"1984100000","1984年度","43369","熊本県 和水町","","9,776","","5,270","","***","","2,590","","53,982","","-","","8","","2","","***","","***","","***","","***",""
"1984100000","1984年度","43403","熊本県 大津町","","9,906","","5,091","","***","","2,960","","90,335","","0.64","","7","","2","","***","","***","","***","","***",""
"1984100000","1984年度","43404","熊本県 菊陽町","","3,721","","445","","***","","1,850","","21,796","","0.52","","5","","2","","***","","***","","***","","***",""
"1984100000","1984年度","43423","熊本県 南小国町","","11,598","","9,364","","***","","1,340","","1,169","","0.17","","5","","1","","***","","***","","***","","***",""
"1984100000","1984年度","43424","熊本県 小国町","","13,672","","10,664","","***","","1,920","","3,226","","0.27","","6","","1","","***","","***","","***","","***",""
"1984100000","1984年度","43425","熊本県 産山村","","6,060","","4,373","","***","","1,150","","X","","0.13","","2","","1","","***","","***","","***","","***",""
"1984100000","1984年度","43428","熊本県 高森町","","17,543","","12,920","","***","","2,710","","2,121","","0.22","","8","","5","","***","","***","","***","","***",""
"1984100000","1984年度","43432","熊本県 西原村","","7,658","","4,547","","***","","1,610","","1,603","","0.24","","2","","1","","***","","***","","***","","***",""
"1984100000","1984年度","43433","熊本県 南阿蘇村","","13,790","","7,333","","***","","3,749","","-","","-","","7","","3","","***","","***","","***","","***",""
"1984100000","1984年度","43441","熊本県 御船町","","9,830","","5,562","","***","","2,130","","9,338","","0.32","","10","","3","","***","","***","","***","","***",""
"1984100000","1984年度","43442","熊本県 嘉島町","","1,680","","0","","***","","1,070","","6,022","","0.29","","2","","1","","***","","***","","***","","***",""
"1984100000","1984年度","43443","熊本県 益城町","","6,564","","2,208","","***","","2,810","","39,165","","0.47","","5","","3","","***","","***","","***","","***",""
"1984100000","1984年度","43444","熊本県 甲佐町","","5,776","","2,729","","***","","1,600","","5,425","","0.28","","5","","1","","***","","***","","***","","***",""
"1984100000","1984年度","43447","熊本県 山都町","","54,442","","39,193","","***","","6,730","","-","","-","","29","","9","","***","","***","","***","","***",""
"1984100000","1984年度","43468","熊本県 氷川町","","3,318","","341","","***","","1,885","","3,118","","-","","3","","2","","***","","***","","***","","***",""
"1984100000","1984年度","43482","熊本県 芦北町","","23,461","","18,260","","***","","2,476","","20,128","","-","","21","","5","","***","","***","","***","","***",""
"1984100000","1984年度","43484","熊本県 津奈木町","","3,303","","2,217","","***","","620","","1,599","","0.20","","3","","1","","***","","***","","***","","***",""
"1984100000","1984年度","43501","熊本県 錦町","","8,391","","4,964","","***","","1,940","","33,190","","0.34","","3","","1","","***","","***","","***","","***",""
"1984100000","1984年度","43505","熊本県 多良木町","","16,648","","13,193","","***","","1,960","","9,074","","0.30","","7","","2","","***","","***","","***","","***",""
"1984100000","1984年度","43506","熊本県 湯前町","","4,824","","3,747","","***","","689","","3,541","","0.19","","1","","1","","***","","***","","***","","***",""
"1984100000","1984年度","43507","熊本県 水上村","","19,250","","17,476","","***","","636","","879","","0.19","","4","","1","","***","","***","","***","","***",""
"1984100000","1984年度","43510","熊本県 相良村","","9,493","","7,236","","***","","1,020","","1,963","","0.21","","5","","2","","***","","***","","***","","***",""
"1984100000","1984年度","43511","熊本県 五木村","","25,205","","24,351","","***","","298","","1,475","","0.21","","9","","7","","***","","***","","***","","***",""
"1984100000","1984年度","43512","熊本県 山江村","","12,108","","10,685","","***","","603","","1,112","","0.13","","5","","1","","***","","***","","***","","***",""
"1984100000","1984年度","43513","熊本県 球磨村","","20,737","","18,327","","***","","1,030","","595","","0.16","","10","","1","","***","","***","","***","","***",""
"1984100000","1984年度","43514","熊本県 あさぎり町","","15,897","","10,691","","***","","3,412","","-","","-","","6","","5","","***","","***","","***","","***",""
"1984100000","1984年度","43531","熊本県 苓北町","","6,660","","4,343","","***","","1,060","","4,213","","0.25","","6","","3","","***","","***","","***","","***",""
"1983100000","1983年度","43100","熊本県 熊本市","","38,802","","***","","***","","16,044","","416,924","","-","","88","","44","","***","","***","","***","","***",""
"1983100000","1983年度","43101","熊本県 熊本市 中央区","","-","","***","","***","","-","","-","","-","","-","","-","","***","","***","","***","","***",""
"1983100000","1983年度","43102","熊本県 熊本市 東区","","-","","***","","***","","-","","-","","-","","-","","-","","***","","***","","***","","***",""
"1983100000","1983年度","43103","熊本県 熊本市 西区","","-","","***","","***","","-","","-","","-","","-","","-","","***","","***","","***","","***",""
"1983100000","1983年度","43104","熊本県 熊本市 南区","","-","","***","","***","","-","","-","","-","","-","","-","","***","","***","","***","","***",""
